href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=502,cantonese9,male,"['hongkong,chin']",Unknown,[],"22,male",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=505,cantonese10,female,"['xiamen,fujian,chin']",Unknown,[],"25,female",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=544,cantonese11,female,"['hongkong,chin']",Unknown,[],"22,female",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=602,cantonese12,female,"['macau,chin']",Unknown,[],"20,female",4.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=730,cantonese13,female,"['hongkong,chin']",Unknown,[],"21,female",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=742,cantonese14,female,"['hongkong,chin']",Unknown,[],"19,female",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=862,cantonese15,female,"['qingyuan,guangdong,chin']",Unknown,[],"31,female",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=874,cantonese16,female,"['hongkong,chin']",Unknown,[],"29,female",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=878,cantonese17,female,"['hongkong,chin']",Unknown,[],"26,female",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=885,cantonese18,male,"['hongkong,chin']",Unknown,[],"19,male",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1247,cantonese19,female,"['hongkong,chin']",Unknown,[],"28,female",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1480,cantonese20,male,"['hongkong,chin']",Unknown,[],"18,male",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1558,cantonese21,female,"['hongkong,chin']",Unknown,[],"18,female",4.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1974,cantonese22,female,"['hongkong,chin']",Unknown,[],"30,female",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1975,cantonese23,male,"['hongkong,chin']",Unknown,[],"33,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2223,cantonese24,female,"['hongkong,chin']",Unknown,[],"23,female",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2234,cantonese25,male,"['hongkong,chin']",Unknown,[],"23,male",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2320,cantonese26,female,"['hongkong,chin']",Unknown,[],"26,female",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2330,cantonese27,male,"['hochiminhcity,vietna']",Unknown,[],"20,male",15.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2408,cantonese28,female,"['guangzhou,chin']",Unknown,[],"25,female",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2481,cantonese29,male,"['hongkong,chin']",Unknown,[],"20,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2556,cantonese30,female,"['guangzhou,chin']",Unknown,[],"25,female",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2565,cantonese31,male,"['guangzhou,guangdong,chin']",Unknown,[],"21,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2704,cantonese32,female,"['fuzhou,fujian,chin']",Unknown,[],"26,female",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2706,cantonese33,female,"['hongkong,chin']",Unknown,[],"25,female",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2710,cantonese34,male,"['hongkong,chin']",Unknown,[],"19,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2854,cantonese35,male,"['foshan,guangdong,chin']",Unknown,[],"21,male",9.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=3010,cantonese36,female,"['shunde,guangdong,chin']",Unknown,[],"27,female",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=207,hindi1,male,"['nagpur,maharashtra,indi']",Unknown,[],"27,male",2.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=587,hindi2,male,"['hyderabad,indi']",Unknown,[],"31,male",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=593,hindi3,male,"['jalandhar,indi']",Unknown,[],"42,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=765,hindi4,female,"['bhilwara,rajisthan,indi']",Unknown,[],"28,female",14.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=845,hindi5,female,"['hubballi,karnataka,indi']",Unknown,[],"64,female",10.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=866,hindi6,female,"['newdelhi,indi']",Unknown,[],"27,female",4.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=867,hindi7,female,"['allahabad,utterpardesh,indi']",Unknown,[],"60,female",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=910,hindi8,male,"['imphal,indi']",Unknown,[],"19,male",8.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1017,hindi9,male,"['durgapur,westbengal,indi']",Unknown,[],"31,male",4.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1202,hindi10,female,"['newdelhi,indi']",Unknown,[],"19,female",10.5,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1437,hindi11,male,"['chandigarh,indi']",Unknown,[],"20,male",4.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1440,hindi12,female,"['allahabad,indi']",Unknown,[],"25,female",4.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1633,hindi13,female,"['jaipur,indi']",Unknown,[],"43,female",13.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1697,hindi14,male,"['newdelhi,indi']",Unknown,[],"53,male",12.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1794,hindi15,female,"['newdelhi,indi']",Unknown,[],"23,female",1.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1966,hindi16,male,"['newdelhi,indi']",Unknown,[],"25,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1988,hindi17,female,"['newdelhi,indi']",Unknown,[],"47,female",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2125,hindi18,female,"['newdelhi,indi']",Unknown,[],"21,female",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2206,hindi19,male,"['irving,texas,us']",Unknown,[],"19,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2209,hindi20,male,"['hazaribagh,jharkhand,indi']",Unknown,[],"27,male",4.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2236,hindi21,male,"['faridabad,haryana,indi']",Unknown,[],"26,male",4.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2242,hindi22,male,"['meerut,uttarpradesh,indi']",Unknown,[],"28,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2303,hindi23,male,"['rajnagar,rajasthan,indi']",Unknown,[],"25,male",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2352,hindi24,female,"['jamshedpur,jharkhand,indi']",Unknown,[],"23,female",2.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2353,hindi25,male,"['pune,maharashtra,indi']",Unknown,[],"24,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2354,hindi26,male,"['kolkata,westbengal,indi']",Unknown,[],"25,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2356,hindi27,male,"['surat,gujarat,indi']",Unknown,[],"22,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2366,hindi28,male,"['patna,indi']",Unknown,[],"21,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2459,hindi29,male,"['chennai,tamilnadu,indi']",Unknown,[],"24,male",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2478,hindi30,female,"['ludhiana,indi']",Unknown,[],"37,female",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2609,hindi31,female,"['rajkot,gujarat,indi']",Unknown,[],"36,female",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2703,hindi32,female,"['newdelhi,indi']",Unknown,[],"27,female",9.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2764,hindi33,female,"['hyderabad,indi']",Unknown,[],"44,female",6.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2937,hindi34,male,"['pune,indi']",Unknown,[],"29,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=367,tamil1,male,"['colombo,srilank']",Unknown,[],"39,male",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=429,tamil2,female,"['madras,tamilnadu,indi']",Unknown,[],"35,female",4.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=531,tamil3,male,"['chennai,indi']",Unknown,[],"26,male",10.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1647,tamil4,female,"['colombo,srilank']",Unknown,[],"58,female",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1723,tamil5,female,"['coimbatore,tamilnadu,indi']",Unknown,[],"36,female",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2076,tamil6,female,"['bangalore,karnataka,indi']",Unknown,[],"47,female",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2359,tamil7,female,"['dombivli,maharashtra,indi']",Unknown,[],"26,female",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2449,tamil8,female,"['chennai,tamilnadu,indi']",Unknown,[],"25,female",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2453,tamil9,female,"['chennai,indi']",Unknown,[],"28,female",4.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2454,tamil10,male,"['chennai,indi']",Unknown,[],"24,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2455,tamil11,female,"['pondicherry,indi']",Unknown,[],"23,female",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2462,tamil12,female,"['chennai,tamilnadu,indi']",Unknown,[],"23,female",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2571,tamil13,female,"['coimbatore,tamilnadu,indi']",Unknown,[],"28,female",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=228,kannada1,female,"['bangalore,indi']",Unknown,[],"26,female",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2237,kannada2,male,"['bangalore,indi']",Unknown,[],"22,male",10.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2286,kannada3,male,"['hassan,karnataka,indi']",Unknown,[],"24,male",4.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2287,kannada4,female,"['detroit,michigan,us']",Unknown,[],"23,female",4.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2350,kannada5,male,"['hubballi,karnataka,indi']",Unknown,[],"26,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2351,kannada6,male,"['karwar,karnataka,indi']",Unknown,[],"25,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2358,kannada7,female,"['bangalore,karnataka,indi']",Unknown,[],"24,female",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2363,kannada8,male,"['bangalore,karnataka,indi']",Unknown,[],"25,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2458,kannada9,male,"['bangalore,karnataka,indi']",Unknown,[],"23,male",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=369,telugu1,male,"['kadapa,indi']",Unknown,[],"31,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=370,telugu2,male,"['guntur,andhrapradesh,indi']",Unknown,[],"18,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2211,telugu3,male,"['bellary,karnataka,indi']",Unknown,[],"25,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2213,telugu4,male,"['hyderabad,indi']",Unknown,[],"22,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2228,telugu5,male,"['khammam,telangana,indi']",Unknown,[],"21,male",4.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2280,telugu6,male,"['hyderabad,indi']",Unknown,[],"23,male",4.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2339,telugu7,male,"['hyderabad,indi']",Unknown,[],"23,male",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2422,telugu8,male,"['guntur,andhrapradesh,indi']",Unknown,[],"22,male",2.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2460,telugu9,male,"['vijayawada,andhrapradesh,indi']",Unknown,[],"24,male",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2465,telugu10,male,"['hyderabad,indi']",Unknown,[],"21,male",14.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2512,telugu11,male,"['hyderabad,indi']",Unknown,[],"26,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2601,telugu12,female,"['edison,newjersey,us']",Unknown,[],"18,female",3.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2603,telugu13,male,"['hyderabad,indi']",Unknown,[],"25,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2848,telugu14,female,"['tenali,indi']",Unknown,[],"19,female",17.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=3001,telugu15,female,"['vishakhapatnam,andhrapradesh,indi']",Unknown,[],"22,female",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=264,marathi1,female,"['bombay,indi']",Unknown,[],"21,female",3.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=265,marathi2,male,"['madras,indi']",Unknown,[],"28,male",10.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=837,marathi3,male,"['bombay,indi']",Unknown,[],"31,male",2.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2293,marathi4,male,"['bombay,indi']",Unknown,[],"24,male",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2309,marathi5,male,"['bombay,indi']",Unknown,[],"24,male",6.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2417,marathi6,male,"['nagpur,maharashtra,indi']",Unknown,[],"25,male",5.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2456,marathi7,female,"['bombay,indi']",Unknown,[],"24,female",3.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2587,marathi8,female,"['bombay,indi']",Unknown,[],"53,female",10.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2611,marathi9,female,"['bombay,maharashtra,indi']",Unknown,[],"27,female",8.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2763,marathi10,female,"['chiplun,maharashtra,indi']",Unknown,[],"26,female",7.0,academic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2869,marathi11,male,"['bombay,maharashtra,indi']",Unknown,[],"31,male",9.0,academic,[],0
